data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,max_50,gradiente_ema_curto,gradiente_ema_longo
2025-09-06 01:30:00,204.27,SOLUSDT,10889.211,2221095.90783,,0.0,-0.0,,,,,204.27,204.27,0.0,0.0,Neutro,204.27,,
2025-09-06 01:45:00,204.41,SOLUSDT,16284.707,3329214.07435,0.13999999999998636,0.13999999999998636,-0.0,,,,,204.305,204.2768292682927,0.028170731707319874,0.005634146341463975,Alta,204.41,0.03499999999996817,0.006829268292648294
2025-09-06 02:00:00,203.87,SOLUSDT,8911.148,1820053.70694,-0.539999999999992,0.0,0.539999999999992,,,,,204.19625000000002,204.25698393813207,-0.06073393813204575,-0.007639470553237971,Baixa,204.41,-0.036874999999998395,-0.006508030933971678
2025-09-06 02:15:00,203.56,SOLUSDT,42721.597,8697956.0731,-0.3100000000000023,0.0,0.3100000000000023,,,,,204.03718750000002,204.2229847216378,-0.18579722163778456,-0.04327102077014729,Baixa,204.41,-0.08071875000001925,-0.016089116524734194
2025-09-06 02:30:00,203.58,SOLUSDT,14783.151,3010255.90915,0.020000000000010232,0.020000000000010232,-0.0,,,,,203.922890625,204.1916196132652,-0.2687289882651953,-0.0883626142691569,Baixa,204.41,-0.09620312499999328,-0.02106053201243464
2025-09-06 02:45:00,204.31,SOLUSDT,14537.134,2965499.49987,0.7299999999999898,0.7299999999999898,-0.0,,,,,204.01966796875,204.19739426627666,-0.1777262975266467,-0.10623535092065486,Baixa,204.41,-0.08440234375000776,-0.022423432889892386
2025-09-06 03:00:00,203.98,SOLUSDT,8536.578,1742691.3114,-0.3300000000000125,0.0,0.3300000000000125,,,,,204.00975097656251,204.1867896679217,-0.17703869135917216,-0.12039601900835832,Baixa,204.41,-0.03905175781251774,-0.016597899578195806
2025-09-06 03:15:00,204.38,SOLUSDT,13625.023,2784045.02826,0.4000000000000057,0.4000000000000057,-0.0,,,,,204.1023132324219,204.1962145621694,-0.09390132974749577,-0.11509708115618582,Alta,204.41,0.021711181640636054,-0.005837026428065411
2025-09-06 03:30:00,204.21,SOLUSDT,10288.937,2100389.85635,-0.1699999999999875,0.0,0.1699999999999875,,,,,204.12923492431642,204.19688702255135,-0.06765209823493024,-0.10560808457193471,Alta,204.41,0.04953338623046896,0.0009355114465064542
2025-09-06 03:45:00,204.07,SOLUSDT,7218.743,1472456.90988,-0.14000000000001478,0.0,0.14000000000001478,,,,,204.1144261932373,204.19069741169517,-0.07627121845786178,-0.09974071134912013,Alta,204.41,0.03090003967284667,-0.0003296354533458822
2025-09-06 04:00:00,203.5,SOLUSDT,10868.541,2213379.35101,-0.5699999999999932,0.0,0.5699999999999932,,,,,203.960819644928,204.1570048550271,-0.1961852100991166,-0.11902961109911943,Baixa,204.41,-0.008574970245378328,-0.006508677626331195
2025-09-06 04:15:00,203.71,SOLUSDT,9071.004,1846088.12746,0.21000000000000796,0.21000000000000796,-0.0,,,,,203.898114733696,204.13519974014773,-0.23708500645173558,-0.14264069016964268,Baixa,204.41,-0.057681227684022965,-0.01619118115679107
2025-09-06 04:30:00,203.24,SOLUSDT,14347.732,2919518.66426,-0.46999999999999886,0.0,0.46999999999999886,,,,,203.73358605027198,204.09153146014052,-0.3579454098685346,-0.1857016341094211,Baixa,204.41,-0.10076092076301409,-0.026620879636900414
2025-09-06 04:45:00,203.23,SOLUSDT,6183.638,1257688.82671,-0.010000000000019327,0.0,0.010000000000019327,0.10714285714285714,0.18142857142857288,0.5905511811023575,37.12871287128695,203.60768953770398,204.0495055352556,-0.4418159975516289,-0.23692450679786267,Baixa,204.41,-0.12407069057227045,-0.034785714776585486
