data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,variacao_diaria,total_linhas,ano,mes,ema_short,ema_long,macd,macd_signal,indicativo_macd,grad_n3,grad_n5,grad_n7,grad_n10,max_50,gradiente_ema_curto,gradiente_ema_longo
2025-09-06 01:00:00,203.83,SOLUSDT,9409.63,1916546.98229,-0.03999999999999204,0.0,0.03999999999999204,,,,,-0.01962034629910958,192,2025,9,203.81825821340084,203.40945157268797,0.4088066407128679,0.39219175661343586,Alta,0.011232917010755555,0.024476463437065627,0.017377768520799367,0.01996640070641067,204.28,0.024476463437065627,0.02582789836457295
2025-09-06 01:15:00,203.72,SOLUSDT,8683.238,1770827.94505,-0.11000000000001364,0.0,0.11000000000001364,0.14714285714285527,0.09928571428571331,1.4820143884892043,59.71014492753616,-0.05396654074474316,192,2025,9,203.79369366005062,203.42460027645927,0.36909338359134836,0.3875720820090184,Baixa,-0.010325312241918731,0.0021073475777972596,0.021515469247746475,0.009414194469195888,204.28,0.0021073475777972596,0.021397269176052513
2025-09-06 01:30:00,204.27,SOLUSDT,10889.211,2221095.90783,0.5500000000000114,0.5500000000000114,-0.0,0.17591836734693786,0.0921938775510195,1.9081350304371976,65.61370123691732,0.26997840172786614,192,2025,9,203.91277024503796,203.46583928736368,0.44693095767428304,0.3994438571420713,Alta,0.04725601581857235,0.021330510683337994,0.022922316221511328,0.01460610039734731,204.28,0.021330510683337994,0.024207158484501896
2025-09-06 01:45:00,204.41,SOLUSDT,16284.707,3329214.07435,0.13999999999998636,0.13999999999998636,-0.0,0.17335276967929847,0.08560860058308953,2.0249457238942563,66.94155560871951,0.06853674058842074,192,2025,9,204.03707768377848,203.51189590749226,0.5251817762862174,0.42459144097090057,Alta,0.1216920118639269,0.05399788301250371,0.0336203085947153,0.027378817722261167,204.41,0.05399788301250371,0.030440955631611175
2025-09-06 02:00:00,203.87,SOLUSDT,8911.148,1820053.70694,-0.539999999999992,0.0,0.539999999999992,0.16097042898792,0.11806512911286828,1.3634036586199383,57.68814200008771,-0.2641749425174811,192,2025,9,203.99530826283387,203.5293643998097,0.46594386302416524,0.43286192538155355,Alta,0.04126900889794493,0.059748412259391405,0.04066166001746751,0.03512502238259592,204.41,0.059748412259391405,0.03271212852763773
2025-09-06 02:15:00,203.56,SOLUSDT,42721.597,8697956.0731,-0.3100000000000023,0.0,0.3100000000000023,0.14947254120306858,0.13177476274766356,1.1343032465882303,53.14630188570719,-0.15205768381811868,192,2025,9,203.88648119712542,203.53085881933117,0.35562237779424777,0.41741401586409244,Baixa,-0.07529824332654222,0.02681130919454625,0.02906767358452461,0.027328615271807317,204.41,0.02681130919454625,0.027604219818987055
2025-09-06 02:30:00,203.58,SOLUSDT,14783.151,3010255.90915,0.020000000000010232,0.020000000000010232,-0.0,0.14022450254570726,0.12236227969425903,1.145978179681514,53.40120372759752,0.009825112988814944,192,2025,9,203.80986089784406,203.5332559500955,0.2766049477485524,0.38925220224098445,Baixa,-0.09272368249489454,-0.03564151810408535,0.008675755188397898,0.01487524933264781,204.41,-0.03564151810408535,0.015379623730251759
2025-09-06 02:45:00,204.31,SOLUSDT,14537.134,2965499.49987,0.7299999999999898,0.7299999999999898,-0.0,0.1823513237924417,0.11362211685895482,1.6048928574249686,61.61070513324159,0.35858139306415016,192,2025,9,203.93489567338304,203.57114590374937,0.3637497696336709,0.3841517157195218,Baixa,0.024207238128819634,-0.038981138578054755,0.0023996735341589317,0.013883709726750067,204.41,-0.038981138578054755,0.012239154279991688
2025-09-06 03:00:00,203.98,SOLUSDT,8536.578,1742691.3114,-0.3300000000000125,0.0,0.3300000000000125,0.1693262292358387,0.12907767994045893,1.3118164915417263,56.74397151942149,-0.16151925994812855,192,2025,9,203.94617175503728,203.5910900060055,0.3550817490317968,0.3783377223819768,Baixa,0.06815542859663404,-0.004985853933554283,-0.010343101992246454,0.011897630779922822,204.41,-0.004985853933554283,0.016373829680964996
2025-09-06 03:15:00,204.38,SOLUSDT,13625.023,2784045.02826,0.4000000000000057,0.4000000000000057,-0.0,0.1858029271475649,0.11985784565899758,1.5501941164217556,60.787298756569704,0.1960976566329986,192,2025,9,204.05462881627795,203.62957342034667,0.42505539593128105,0.3876812570918377,Alta,0.05986657144744181,0.047260609549821024,9.981636294678593e-05,0.015241404903111157,204.41,0.047260609549821024,0.02552632579409986
2025-09-06 03:30:00,204.21,SOLUSDT,10288.937,2100389.85635,-0.1699999999999875,0.0,0.1699999999999875,0.17253128949416743,0.12343942811192543,1.3977000066601837,58.29336459013799,-0.08317839318915388,192,2025,9,204.09347161220848,203.65788691203707,0.43558470017140394,0.397261945707751,Alta,0.07364992858556363,0.06869545716238235,0.02739629084365818,0.01805226579855094,204.41,0.06869545716238235,0.03076894404802717
2025-09-06 03:45:00,204.07,SOLUSDT,7218.743,1472456.90988,-0.14000000000001478,0.0,0.14000000000001478,0.16020762595886978,0.1246223261039318,1.2855451424110056,56.24676225186666,-0.06855687772392427,192,2025,9,204.08760370915635,203.67798998949866,0.409613719657699,0.3997323004977406,Alta,0.01648744643917769,0.04527159287178041,0.04608293241844898,0.01556950237921773,204.41,0.04527159287178041,0.02804850775301224
2025-09-06 04:00:00,203.5,SOLUSDT,10868.541,2213379.35101,-0.5699999999999932,0.0,0.5699999999999932,0.14876422410466478,0.15643501709650762,0.9509649876720978,48.743313882162205,-0.2793159210074947,192,2025,9,203.94070278186726,203.66930755098653,0.2713952308807279,0.3740648865743381,Baixa,-0.07638441517060883,0.002203694653828461,0.03018719931384715,0.009449854057152355,204.41,0.002203694653828461,0.02048516591139764
2025-09-06 04:15:00,203.71,SOLUSDT,9071.004,1846088.12746,0.21000000000000796,0.21000000000000796,-0.0,0.15313820809718928,0.14526108730389994,1.0542273291456896,51.31989601093082,0.10319410319410416,192,2025,9,203.88302708640043,203.67129254849937,0.21173453790106578,0.3415988168396837,Baixa,-0.1022883113779934,-0.049597229009633446,-0.004770314800345096,0.008132845088306735,204.41,-0.049597229009633446,0.009485889525498156
2025-09-06 04:30:00,203.24,SOLUSDT,14347.732,2919518.66426,-0.46999999999999886,0.0,0.46999999999999886,0.14219976466167578,0.16845672392504987,0.8441323168848018,45.77395608525267,-0.23072014137744956,192,2025,9,203.7222703148003,203.65025388759696,0.07201642720335144,0.28768233891241723,Baixa,-0.10921623353350236,-0.0946979217572414,-0.04170273610024018,-0.0028700631534698973,204.41,-0.0946979217572414,-0.0021963489879240927
